,tokens,id,date,NER_labels,sentiment_labels,categ_labels
879,"['Cuz' 'we' 'do' ""n't"" 'need' 'permission' 'tO' 'DANCE' '#' 'KCAMexico'
 '#' 'ARMY' '#' 'BTS' '#' 'Butter' '{@BTS_twt@}']",1414095369999376385,2021-07-11,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-group', 'O', 'O', 'O', 'B-group', 'O', 'O', 'B-group']",positive,LABEL_3
880,"['Please' 'check' 'out' 'my' 'new' 'video' '-' 'How' 'to' 'draw' 'a'
 'Queen' 'with' 'a' 'crown' '{{URL}}' 'via' '{@YouTube@}' '#' 'queen' '#'
 'sketch' '#' 'drawing' '#' 'cartoon' '#' 'popart' '#' 'elearning' '#'
 'remotelearning' '#' 'color' '#' 'pencilsketch' '#' 'crown' '#' 'red' '#'
 'tutorial' '#' 'learn' '#' 'green' '#' 'cute' '#' 'easy' '#' 'yellow' '#'
 'jewels']",1307558054674804741,2020-09-20,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-creative_work', 'O', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
881,"['#' 'Brexit' 'and' 'Covid' 'have' 'created' 'the' 'perfect' 'moment'
 'for' 'the' 'politics' 'of' 'crackdown' '.' 'We' 'feel' 'besieged' 'and'
 'imperilled' ',' 'and' 'the' '{@Boris Johnson@}' 'government' 'is'
 'seizing' 'the' 'chance' 'to' 'weaken' 'our' 'most' 'fundamental'
 'liberties' '{{URL}}']",1421832679008395265,2021-08-01,"['O', 'B-group', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",negative,LABEL_3
882,"['Traveling' 'today' 'so' 'no' 'official' 'plays' 'for' 'the' 'road'
 'course' '.' 'Leaning' 'towards' 'one' 'of' 'the' 'buddies' 'Chase' 'and'
 'Blaney' 'to' 'win' 'if' 'they' 'do' 'n’t' 'wreck' 'each' 'other' '.'
 'Check' 'out' 'these' 'guys’' 'picks' '{{USERNAME}}' '{{USERNAME}}'
 '{{USERNAME}}' '{{USERNAME}}' '{{USERNAME}}']",1363547491480842244,2021-02-21,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_1
883,"['Okay' '.' 'I' ""'ve"" 'been' 'a' 'mess' 'all' 'over' 'the' 'weekend'
 'because' 'of' 'these' 'award' 'shows' '.' 'Will' 'watch' 'the' 'replay'
 'tom' '.' 'Congrats' ',' 'our' 'love' '{@BTS_twt@}' 'u' 'deserve' 'all'
 'of' 'it' '.' 'I' 'love' 'every' 'single' 'one' 'of' 'you' '.' 'Yoongi'
 'baby' ',' 'you' 'can' 'finally' 'get' 'some' 'good' 'rest' '.' 'My' '6'
 'tannies' ',' 'please' 'be' 'safe' '.']",1335611810305568768,2020-12-06,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_1
884,"['I' 'would' 'rather' 'walk' 'with' 'a' 'friend' 'in' 'the' 'dark' ','
 'than' 'alone' 'in' 'the' 'light' '.' '”' '—' 'Helen' 'Keller'
 'KiligXmas' 'withKYCINE' '{@Kyle Echarri@}' '{{USERNAME}}']",1340565137288130560,2020-12-20,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'B-person', 'O']",neutral,LABEL_3
885,"['Did' 'I' 'watch' 'the' 'entire' 'current' 'season' 'of'
 '{@Kardashians on E!@}' 'today' '?' 'Yes' '.' 'Was' 'that' '12' 'hours'
 'of' 'TV' '?' 'Yes' '.' 'Is' 'that' 'healthy' '?' 'No' 'but' 'also' 'yes'
 '(' 'self' 'care' ',' 'ok' ')' '.']",1403921971021238275,2021-06-13,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
886,"['Pulitzer' 'Prizes' '2021' ':' 'The' 'Full' 'List' 'Of' 'Winners' 'via'
 '{@Forbes@}' '{{URL}}']",1404164651965894657,2021-06-13,"['B-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O']",neutral,LABEL_0
887,"['Pretty' 'sure' 'that' '{{USERNAME}}' 'and' '{{USERNAME}}' 'may' 'kill'
 '{{USERNAME}}' 'by' 'the' 'end' 'of' 'the' 'show']",1413436916779806724,2021-07-09,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",negative,LABEL_3
888,"['Wonder' 'if' '{@UFC@}' 'can' 'run' 'a' '#' 'BlackHistoryMonth' 'piece'
 'next' 'year' 'on' 'Michael' 'Chandler' 'being' 'a' 'first' 'white' 'man'
 'with' 'a' 'black' 'son' 'to' 'get' 'knocked' 'out' 'in' 'a' 'UFC'
 'title' 'fight' ',' 'and' 'how' 'he' ""'s"" 'now' 'qualified' 'to' 'teach'
 'his' 'black' 'son' 'about' 'facing' 'adversity' '#' 'UFC262']",1393805597665992706,2021-05-16,"['O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event']",neutral,LABEL_3
889,"['Big' '#' 'NFL' 'game' 'today' 'vs' 'the' 'Chiefs' '.' 'Got' 'my'
 '{@Tampa Bay Buccaneers@}' 'jersey' 'on' 'for' 'the' 'afternoon' '.' 'I'
 'am' 'not' 'optimistic' '..' '.' 'but' 'I' '’m' 'looking' 'good' '.']",1333107603010768897,2020-11-29,"['O', 'O', 'B-event', 'I-event', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_1
890,"['Success' '!' 'Just' 'solved' 'Mark' 'and' 'Toys' 'on' '{@HackerRank@}'
 '.' 'Can' 'you' 'complete' 'the' 'challenge' '?' '{{URL}}' '#'
 'programming']",1426933388900978697,2021-08-15,"['O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_2
891,"['Curtis' 'Granderson' 'on' 'the' 'TBS' 'broadcast' 'for' 'Yankees' '/'
 'White' 'Sox' '.' '{@YES Network@}']",1426995767168880644,2021-08-15,"['B-person', 'I-person', 'O', 'O', 'B-corporation', 'O', 'O', 'B-group', 'O', 'B-group', 'I-group', 'O', 'B-product']",neutral,LABEL_1
892,"['The' 'Birch' 'Goddess' ',' 'The' 'Sun' 'Wheel' 'and' 'The' 'Aesir'
 'Rune' 'wall' 'hanging' '{{URL}}' 'via' '{@Etsy@}']",1358262212503166983,2021-02-07,"['O', 'I-creative_work', 'I-group', 'O', 'O', 'I-creative_work', 'I-group', 'O', 'O', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'B-product']",neutral,LABEL_3
893,"['Trump' 'Supporters' 'Spend' 'Weekend' 'Clogging' 'America' '’s'
 'Highways' '{{URL}}' 'via' '{@The Daily Beast@}' ',' 'desktop']",1323080401779335168,2020-11-02,"['B-corporation', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O']",neutral,LABEL_3
894,"['Keep' 'going' '!' 'Keep' 'learning' '!' 'DONNY' 'MAYMAY'
 'FATHERSDAYOnASAP' '{@Donny@}' '{@Maymay@}']",1406460027699818500,2021-06-20,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-person', 'O', 'B-person', 'B-person']",positive,LABEL_3
895,"['Happy' 'Labor' 'Day' 'Weekend' 'Guys' '.' 'enjoy' '!' '{@#Power96@}'
 '{{URL}}']",1302632797925003266,2020-09-06,"['B-event', 'I-event', 'I-event', 'I-event', 'O', 'O', 'O', 'O', 'B-product', 'O']",positive,LABEL_3
896,"['The' 'best' 'part' 'of' 'Easter' 'is' 'the' '#' 'Easterhunt' 'for' 'my'
 'favourite' '{{USERNAME}}' 'Easter' 'eggs' '!' 'What' 'do' 'you' 'love'
 'most' 'about' 'Easter' '?' 'TAP' 'BELOW' 'to' 'let' 'us' 'know' '!' '#'
 'Headmaster']",1378587472712568834,2021-04-04,"['O', 'O', 'O', 'O', 'B-event', 'O', 'O', 'O', 'B-event', 'O', 'O', 'O', 'O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
897,"['“' 'With' 'all' 'the' 'focus' 'she' 'could' 'muster' 'Gabriella'
 'picked' 'up' 'the' 'vessel' '.' 'She' 'could' 'feel' 'her' 'strong'
 'biceps' 'exerting' 'a' 'little' 'extra' 'effort' '.' 'She' 'carried'
 'the' 'vessel' 'to' 'the' 'side' 'of' 'the' 'house' ',' 'spit' 'on' 'the'
 'browning' 'grass' ',' 'and' 'turned' 'the' 'spigot' '…”' '—'
 '{{USERNAME}}' '{{URL}}']",1409239107180535808,2021-06-27,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
898,"['Keep' 'Going' '!' '(#' '100DaysofCode' ')' 'liked' '7' 'of' 'your'
 'Tweets' '{{URL}}' 'and' 'Pythonista' 'Bot' 'liked' 'your' 'Tweet' 'Fun'
 'Bot' 'and' '3' 'others' 'liked' 'Dave' 'B' '{{USERNAME}}' '·' '5h'
 'Completed' 'day' '79' 'of' '#' '100DaysOfCode' '#' 'Python' '{{URL}}']",1406543958478528515,2021-06-20,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
899,"['*' 'Sold' 'out' '*' 'thanks' 'to' 'all' 'you' 'generous' 'Geordies' '('
 'and' 'adopted' ')' ',' 'so' 'today' 'we' 'will' 'send' '£' '3,000' 'to'
 'North' 'East' 'Homeless' 'who' 'provide' 'a' 'fantastic' 'service' 'to'
 'folk' 'in' 'need' 'all' 'year' 'round' 'but' 'which' 'is' 'especially'
 'needed' 'at' 'this' 'time' 'of' 'year' '{{USERNAME}}' '#' 'NUFC'
 '{{URL}}']",1335522312871874560,2020-12-06,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-location', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O']",positive,LABEL_1
900,"['The' 'making' 'of' 'Amazon' 'Prime' ',' 'the' 'internet' '’s' 'most'
 'successful' 'and' 'devastating' 'membership' 'program' '{{URL}}' 'via'
 '{@Vox@}']",1404223884082040833,2021-06-13,"['O', 'O', 'O', 'B-corporation', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product']",positive,LABEL_3
901,"['I' '’ve' 'never' 'felt' 'more' 'like' 'singing' 'the' 'blues,City'
 'win,Chelsea' 'lose' '.' 'Ohhhhhh' 'Cityyyyy' 'you' '’ve' 'got' 'me'
 'singing' 'the' 'blues' '.' 'Let' '’s' 'win' 'this' '{@Manchester City@}']",1398547062359273474,2021-05-29,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group']",positive,LABEL_3
902,"['""' 'Ethiopian' 'authorities' 'have' 'launched' 'reprisals' 'against'
 'ethnic' 'Tigrayans' 'across' 'the' 'country' ',' 'arresting' 'hundreds'
 '.' '""' '#' 'TigrayMassArrest' '{@NATO@}' '{@G7 UK@}'
 '{@U.S. Mission to the UN@}' '{@Linda Thomas-Greenfield@}'
 '{@Senator Chris Coons@}' '{@Josep Borrell Fontelles@}'
 '{@GermanForeignOffice@}'
 '{@Senate Foreign Relations Committee Ranking Member@}'
 '{@Senate Foreign Relations Committee@}' '{{USERNAME}}'
 '{@UN Humanitarian@}' '{@Human Rights Watch@}' '{{URL}}']",1429319931896766464,2021-08-22,"['O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'B-corporation', 'B-corporation', 'B-person', 'B-person', 'B-person', 'B-corporation', 'B-corporation', 'B-corporation', 'O', 'B-corporation', 'B-corporation', 'O']",negative,LABEL_3
903,"['50' 'Cent' '-' 'In' 'Da' 'Club' '(' 'Official' 'Music' 'Video' ')'
 '{{URL}}' 'via' '{{USERNAME}}' '-' 'bidA' '$' 'k']",1366145632826761221,2021-02-28,"['B-person', 'I-person', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
904,"['I' '’d' 'bet' 'my' 'soul' 'on' 'the' 'chiefs' 'today'
 '{@Kansas City Chiefs@}' '{@Denver Broncos@}']",1333168643484618760,2020-11-29,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'B-group', 'B-group']",positive,LABEL_3
905,"['ICYMI' ':' '#' 'WrestleMania' 'Night' '1' 'review' '.' '#' 'wwe' '#'
 'WrestleMania37' '{@New York Post Sports@}' '{{URL}}']",1381242439520911363,2021-04-11,"['O', 'O', 'O', 'B-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'B-product', 'O']",neutral,LABEL_1
906,"['{{URL}}' 'We' 'got' 'another' 'podcast' 'for' 'you' 'guys' '!' 'Huge'
 'shoutout' 'to' 'the' 'boy' '{{USERNAME}}' 'it' 'was' 'a' 'pleasure'
 'having' 'him' '.' 'Check' 'his' 'stuff' 'out' '!' 'Thanks' 'again' 'man'
 '!']",1307831008901902337,2020-09-20,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
907,"['#' 'PREACH' '!' 'The' 'Billings' 'Preaching' 'Competition' 'has' 'been'
 'a' '{{USERNAME}}' 'annual' 'spring' 'tradition' 'since' '1904' '.'
 'This' 'year' ',' 'first' 'place' 'was' 'awarded' 'to' 'my' '#' 'sermon'
 'on' '#' 'VirginiaWoolf' 'and' 'Miraculous' 'Music' 'Watch' 'here' ':'
 '{{URL}}' '#' 'sundayvibes' '#' 'songwriting' '#' 'harvard']",1383781464634920966,2021-04-18,"['O', 'O', 'O', 'O', 'B-event', 'I-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
908,"['REQUEST' '#' 'SixTONES' '{@MTV@}' '#' 'FridayLivestream' 'I' 'want'
 'people' 'all' 'over' 'the' 'world' 'to' 'see' 'the' 'music' 'video' ""'""
 'NEW' 'ERA' ""'"" 'and' 'be' 'overwhelmed' 'by' 'their' 'performance' 'on'
 'the' 'earth' 'being' 'blown' 'by' 'sea' 'breeze' '.' '{{URL}}']",1349988838324617222,2021-01-15,"['O', 'O', 'O', 'B-corporation', 'O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
909,"['Why' 'is' 'it' 'that' 'the' '{@Bell@}' 'Fibe' 'app' 'wo' ""n't"" 'let'
 'you' 'stream' 'unless' 'you' ""'re"" 'using' 'Bell' 'wifi' '?' 'Obviously'
 'you' 'need' 'a' 'Bell' 'subscription' 'to' 'use' 'the' 'app' ',' 'but'
 'that' 'does' ""n't"" 'mean' 'that' 'we' 'also' 'have' 'Bell' 'internet'
 '#' 'NotCool']",1307771502259888129,2020-09-20,"['O', 'O', 'O', 'O', 'O', 'B-corporation', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'I-product', 'O', 'O']",negative,LABEL_3
910,"['I' '’m' 'sure' 'the' '{@Tampa Bay Lightning@}' 'would' '’ve' 'rather'
 'faced' 'the' 'Flyers' 'but' 'man' 'does' 'their' 'experience' 'versus'
 'the' 'Blue' 'Jackets' 'this' 'year' 'and' 'last' 'help' 'them' 'a' 'lot'
 'versus' 'this' 'Islanders' 'team' '.' 'Another' 'meat' 'grinder'
 'upcoming' 'for' 'the' 'good' 'guys']",1302423809107124225,2020-09-06,"['O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_1
911,"['Players' '!' 'Ziplock' 'bag' 'yer' 'ball' 'glove' '&' 'tie' 'them' 'up'
 'in' 'grocery' 'bags' '.' 'Put' 'in' 'a' 'plastic' 'container' '&' 'put'
 'on' 'a' 'shelf' 'or' 'piece' 'of' 'furniture' 'on' 'West' 'side' 'of'
 'home' '.' 'Stay' 'safe' '!' 'Be' 'smart' '!' 'God' 'bless' 'Louisiana'
 '!!' '#' 'Hurricane' '#' 'hurricaneida' '#' 'baseball' '#' 'softball' '#'
 'monster' '#' 'staydry' '{{USERNAME}}']",1432009136682774529,2021-08-29,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_1
912,"['The' 'flyers' 'had' 'a' 'tremendous' 'season' 'even' 'with' 'everything'
 'they' 'faced' 'and' 'I' '’m' 'so' 'excited' 'for' 'next' 'season' '.'
 'They' '’re' 'only' 'gonna' 'get' 'better' '!' 'Thank' 'you'
 '{@Philadelphia Flyers@}' 'for' 'an' 'unforgettable' 'season']",1302451580218863616,2020-09-06,"['O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O']",positive,LABEL_1
913,"['RECAP' '|' '{{USERNAME}}' 'shook' 'off' 'a' 'slow' 'start' 'in' 'the'
 'second' 'half' 'but' 'a' 'Maryville' 'used' 'a' 'late' 'run' 'to' 'down'
 'the' 'Cards' '#' 'DefendTheNest' '{{URL}}']",1352496071411331073,2021-01-22,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O']",neutral,LABEL_1
914,"['Glad' 'I' 'did' 'n’t' 'spend' '$' '75' 'for' 'a' 'card' 'with' 'an'
 'awful' 'undercard' 'lineup' 'and' 'a' 'lackluster' 'main' 'event' '!'
 'Glad' '{@Canelo Alvarez@}' 'is' 'back' 'soon' 'and' 'next' 'weekend'
 'fifths' 'should' 'be' 'good']",1335458450579439616,2020-12-06,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_1
915,"['The' 'people' 'talking' 'crap' 'about' 'the' '{@Indianapolis Colts@}'
 'extending' 'Ballard' 'and' 'Reich' 'are' 'absolute' 'idiots' '.'
 'People' 'act' 'like' 'it' '’s' 'the' 'end' 'of' 'the' 'world' 'if' 'you'
 'do' 'n’t' 'win' 'the' 'super' 'bowl' 'every' 'year' '.' 'I' 'am' 'more'
 'than' 'happy' 'with' 'the' 'team' 'Ballard' 'is' 'building' 'and'
 'Reich' 'is' 'one' 'of' 'the' 'best' 'coaches' 'in' 'the' 'NFL' '.']",1425455744313405450,2021-08-11,"['O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'B-person', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O']",negative,LABEL_1
916,"['#' 'alwayzfeelzgood' 'to' 'see' '{@NFL@}' 'player' 'you' 'extascy'
 'league' 'pick' 'and' 'tell' 'him' 'to' 'get' 'me' 'that' 'ball' 'and'
 'last' 'two' 'games' 'To' 'you' '{@Efe Obada@}']",1345880584409722881,2021-01-03,"['O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person']",positive,LABEL_1
917,"['Bugs' 'Bunny' 'EX-gf' 'paints' 'easter' 'eggs' '#' 'eggsmash' 'sub'
 'goal' '15' '/' '30' '{{USERNAME}}' '{@Twitch@}' '#' 'twitchstream' '#'
 'Follow' '#' 'SubscribeToday' '{{URL}}']",1378767746008281091,2021-04-04,"['B-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
918,"['Lovely' 'gag' 'from' '{@Susan Calman@}' 'on' 'an' 'old' '#' 'ISIHAC' '“'
 'Uxbridge' 'English' 'Dictionary' '”' 'round' ':' '“' 'Suppository' '”'
 '.' 'Someone' 'you' 'presume' 'voted' 'Conservative' '.']",1363517565046243332,2021-02-21,"['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-product', 'B-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
919,"['Federal' 'health' 'officials' 'are' 'urging' 'a' 'pause' 'in' 'the'
 'use' 'of' 'Johnson' '&' 'Johnson' '’s' '#' 'COVID19Vaccine' 'after'
 'reports' 'of' 'serious' 'blood' 'clots' '.' 'There' 'are' 'no' 'changes'
 'to' 'federal' 'guidance' 'on' 'the' 'Pfizer' 'and' 'Moderna' 'vaccines'
 ':' '{{URL}}' 'h' '/' 't' '{@Chris Megerian@}' '#' 'COVID19' '#'
 'PublicHealth']",1381998120624603138,2021-04-13,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'I-corporation', 'I-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O']",neutral,LABEL_3
920,"['#' 'breaking' '-' '{@H-E-B@}' 'will' 'temporarily' 'reduce' 'store'
 'hours' 'of' 'operation' 'during' 'the' 'winter' 'storm' '.' '{{URL}}']",1360800684560506881,2021-02-14,"['O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",negative,LABEL_3
921,"['Great' 'Super' 'Mario' 'Sunshine' 'stream' 'today' '!' 'I' 'played'
 'hard' ',' 'yelled' ',' 'and' 'hung' 'with' 'some' 'great' 'people' '!'
 'Special' 'thanks' 'to' '{{USERNAME}}' 'for' 'the' 'raid' 'and'
 '{{USERNAME}}' 'and' '{{USERNAME}}' 'for' 'joining' 'the' 'fun' '!']",1406427259003604996,2021-06-20,"['O', 'B-product', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
